time,tick,state,pos_x,pos_y,theta,target_x,target_y,dist_to_target,v,omega,fl,fr,min_lidar
18.400,1150,DRIVE,-7.153,-5.419,2.138,-9.380,-1.790,4.258,0.400,-0.037,2.000,0.730,0.552
18.480,1155,DRIVE,-7.170,-5.392,2.136,-9.380,-1.790,4.226,0.400,-0.038,2.000,0.699,0.500
18.560,1160,DRIVE,-7.187,-5.365,2.134,-9.380,-1.790,4.194,0.400,-0.039,2.000,2.000,0.510
18.640,1165,DRIVE,-7.204,-5.338,2.132,-9.380,-1.790,4.162,0.400,-0.041,2.000,2.000,0.483
18.720,1170,DRIVE,-7.221,-5.311,2.129,-9.380,-1.790,4.130,0.400,-0.043,2.000,2.000,0.459
18.800,1175,DRIVE,-7.238,-5.284,2.127,-9.380,-1.790,4.099,0.400,-0.045,2.000,2.000,0.432
18.880,1180,DRIVE,-7.254,-5.257,2.124,-9.380,-1.790,4.067,0.400,-0.048,2.000,2.000,0.409
18.960,1185,DRIVE,-7.271,-5.230,2.123,-9.380,-1.790,4.035,0.400,-0.020,2.000,2.000,0.390
19.040,1190,DRIVE,-7.288,-5.202,2.121,-9.380,-1.790,4.003,0.400,-0.021,2.000,2.000,0.363
19.120,1195,DRIVE,-7.305,-5.175,2.120,-9.380,-1.790,3.971,0.400,-0.022,2.000,2.000,0.340
19.200,1200,DRIVE,-7.321,-5.148,2.119,-9.380,-1.790,3.939,0.400,-0.023,2.000,2.000,0.312
19.280,1205,DRIVE,-7.338,-5.121,2.118,-9.380,-1.790,3.907,0.400,-0.024,2.000,2.000,0.289
19.360,1210,DRIVE,-7.354,-5.093,2.116,-9.380,-1.790,3.875,0.400,-0.025,2.000,2.000,0.270
19.440,1215,DRIVE,-7.371,-5.066,2.115,-9.380,-1.790,3.843,0.400,-0.006,2.000,2.000,0.241
19.520,1220,DRIVE,-7.388,-5.039,2.115,-9.380,-1.790,3.811,0.400,-0.007,2.000,2.000,0.220
19.600,1225,DRIVE,-7.404,-5.012,2.115,-9.380,-1.790,3.779,0.400,-0.007,2.000,2.000,0.214
19.680,1230,DRIVE,-7.421,-4.984,2.114,-9.380,-1.790,3.747,0.400,-0.007,2.000,2.000,0.201
19.760,1235,DRIVE,-7.437,-4.957,2.114,-9.380,-1.790,3.715,0.400,-0.007,2.000,2.000,0.216
19.840,1240,DRIVE,-7.454,-4.930,2.113,-9.380,-1.790,3.683,0.400,-0.008,2.000,2.000,0.212
19.920,1245,DRIVE,-7.470,-4.902,2.113,-9.380,-1.790,3.652,0.400,0.002,2.000,2.000,0.201
20.000,1250,DRIVE,-7.486,-4.875,2.113,-9.380,-1.790,3.620,0.400,0.002,2.000,2.000,0.233
20.080,1255,DRIVE,-7.503,-4.847,2.113,-9.380,-1.790,3.588,0.400,0.002,2.000,2.000,0.223
20.160,1260,DRIVE,-7.519,-4.820,2.048,-9.380,-1.790,3.556,0.400,0.140,2.000,2.000,0.200
20.240,1265,DRIVE,-7.532,-4.791,1.972,-9.380,-1.790,3.524,0.400,0.347,2.000,2.000,0.207
20.320,1270,DRIVE,-7.544,-4.761,1.973,-9.380,-1.790,3.493,0.400,0.418,2.000,2.000,0.225
20.400,1275,DRIVE,-7.557,-4.732,2.001,-9.380,-1.790,3.461,0.400,0.232,2.000,2.000,0.233
20.480,1280,DRIVE,-7.571,-4.703,2.003,-9.380,-1.790,3.429,0.400,0.261,2.000,2.000,0.218
20.560,1285,DRIVE,-7.584,-4.674,2.004,-9.380,-1.790,3.398,0.400,0.299,2.000,2.000,0.220
20.640,1290,DRIVE,-7.597,-4.645,1.986,-9.380,-1.790,3.366,0.400,0.385,2.000,2.000,0.225
20.720,1295,DRIVE,-7.609,-4.615,1.938,-9.380,-1.790,3.334,0.400,0.561,2.000,2.000,0.230
20.800,1300,DRIVE,-7.619,-4.585,1.862,-9.380,-1.790,3.303,0.400,0.849,1.240,2.000,0.263
20.880,1305,DRIVE,-7.626,-4.557,1.743,-9.380,-1.790,3.276,0.250,1.293,2.000,2.000,0.219
20.960,1310,DRIVE,-7.629,-4.533,1.651,-9.380,-1.790,3.255,0.250,0.906,2.000,1.125,0.208
21.040,1315,DRIVE,-7.629,-4.513,1.585,-9.380,-1.790,3.237,0.250,1.063,2.000,2.000,0.211
21.120,1320,DRIVE,-7.629,-4.493,1.526,-9.380,-1.790,3.221,0.250,1.214,2.000,2.000,0.212
21.200,1325,DRIVE,-7.628,-4.475,1.480,-9.380,-1.790,3.206,0.000,2.500,2.000,2.000,0.214
21.280,1330,DRIVE,-7.626,-4.463,1.468,-9.380,-1.790,3.197,0.000,2.500,2.000,2.000,0.228
21.360,1335,DRIVE,-7.626,-4.455,1.486,-9.380,-1.790,3.190,0.000,2.500,2.000,2.000,0.217
21.440,1340,DRIVE,-7.625,-4.450,1.542,-9.380,-1.790,3.187,0.000,2.500,2.000,2.000,0.210
21.520,1345,DRIVE,-7.625,-4.447,1.632,-9.380,-1.790,3.184,0.250,1.264,2.000,1.125,0.222
21.600,1350,DRIVE,-7.626,-4.439,1.713,-9.380,-1.790,3.177,0.250,1.182,2.000,2.000,0.256
21.680,1355,DRIVE,-7.628,-4.427,1.750,-9.380,-1.790,3.166,0.250,1.182,2.000,2.000,0.257
21.760,1360,DRIVE,-7.631,-4.411,1.741,-9.380,-1.790,3.151,0.250,1.273,2.000,2.000,0.215
21.840,1365,DRIVE,-7.634,-4.392,1.696,-9.380,-1.790,3.134,0.250,1.446,2.000,1.116,0.210
21.920,1370,DRIVE,-7.636,-4.374,1.656,-9.380,-1.790,3.117,0.000,2.500,2.000,1.119,0.214
22.000,1375,DRIVE,-7.637,-4.361,1.651,-9.380,-1.790,3.107,0.000,2.500,2.000,1.120,0.216
22.080,1380,DRIVE,-7.637,-4.354,1.684,-9.380,-1.790,3.100,0.000,2.500,2.000,1.117,0.236
22.160,1385,DRIVE,-7.638,-4.351,1.761,-9.380,-1.790,3.097,0.250,1.592,2.000,2.000,0.213
22.240,1390,DRIVE,-7.640,-4.344,1.857,-9.380,-1.790,3.091,0.250,1.470,1.212,2.000,0.201
22.320,1395,DRIVE,-7.644,-4.332,1.919,-9.380,-1.790,3.079,0.250,1.441,1.209,1.238,0.224
22.400,1400,DRIVE,-7.650,-4.317,1.927,-9.380,-1.790,3.063,0.250,1.545,1.147,1.037,0.239
23.200,1450,DRIVE,-7.631,-4.321,2.113,-9.380,-1.790,3.076,0.400,0.169,2.000,2.000,0.226
23.280,1455,DRIVE,-7.629,-4.326,2.019,-9.380,-1.790,3.082,0.400,0.334,2.000,2.000,0.215
23.360,1460,DRIVE,-7.629,-4.325,1.921,-9.380,-1.790,3.081,0.400,0.510,2.000,2.000,0.212
23.440,1465,DRIVE,-7.631,-4.318,1.818,-9.380,-1.790,3.074,0.400,0.708,2.000,2.000,0.212
23.520,1470,DRIVE,-7.633,-4.307,1.733,-9.380,-1.790,3.064,0.250,0.892,2.000,2.000,0.210
23.600,1475,DRIVE,-7.635,-4.296,1.701,-9.380,-1.790,3.054,0.250,0.990,2.000,1.158,0.209
23.680,1480,DRIVE,-7.636,-4.284,1.709,-9.380,-1.790,3.043,0.250,1.031,2.000,1.143,0.239
23.760,1485,DRIVE,-7.639,-4.268,1.745,-9.380,-1.790,3.028,0.250,1.039,2.000,2.000,0.213
23.840,1490,DRIVE,-7.642,-4.249,1.707,-9.380,-1.790,3.011,0.250,1.204,2.000,1.120,0.210
23.920,1495,DRIVE,-7.644,-4.229,1.647,-9.380,-1.790,2.994,0.250,1.427,2.000,1.125,0.212
24.000,1500,DRIVE,-7.645,-4.209,1.601,-9.380,-1.790,2.977,0.250,1.638,2.000,2.000,0.219
24.080,1505,DRIVE,-7.645,-4.191,1.573,-9.380,-1.790,2.962,0.000,2.500,2.000,2.000,0.234
24.880,1555,DRIVE,-7.609,-4.234,2.583,-9.380,-1.790,3.018,0.400,-0.570,2.000,2.000,0.211
24.960,1560,DRIVE,-7.608,-4.235,2.749,-9.380,-1.790,3.020,0.250,-0.822,2.000,2.000,0.243
25.040,1565,DRIVE,-7.606,-4.235,2.878,-9.380,-1.790,3.021,0.250,-1.000,2.000,2.000,0.221
25.120,1570,DRIVE,-7.606,-4.235,2.975,-9.380,-1.790,3.021,0.250,-1.127,2.000,2.000,0.212
25.200,1575,DRIVE,-7.609,-4.235,3.043,-9.380,-1.790,3.019,0.000,-2.500,2.000,2.000,0.200
25.280,1580,DRIVE,-7.612,-4.235,3.060,-9.380,-1.790,3.017,0.000,-2.500,2.000,2.000,0.206
25.360,1585,DRIVE,-7.616,-4.234,3.021,-9.380,-1.790,3.015,0.000,-2.500,2.000,2.000,0.228
25.440,1590,DRIVE,-7.621,-4.233,2.949,-9.380,-1.790,3.010,0.250,-1.151,2.000,2.000,0.213
25.520,1595,DRIVE,-7.633,-4.231,2.880,-9.380,-1.790,3.001,0.250,-1.104,2.000,2.000,0.210
25.600,1600,DRIVE,-7.651,-4.225,2.812,-9.380,-1.790,2.986,0.250,-1.079,2.000,2.000,0.201
25.680,1605,DRIVE,-7.670,-4.218,2.744,-9.380,-1.790,2.970,0.250,-1.056,2.000,2.000,0.200
25.760,1610,DRIVE,-7.688,-4.209,2.680,-9.380,-1.790,2.952,0.250,-1.036,2.000,2.000,0.210
26.640,1665,DRIVE,-7.710,-4.217,1.530,-9.380,-1.790,2.947,0.250,1.162,2.000,2.000,0.205
26.720,1670,DRIVE,-7.710,-4.220,1.374,-9.380,-1.790,2.948,0.000,2.500,2.000,2.000,0.205
26.800,1675,DRIVE,-7.710,-4.222,1.280,-9.380,-1.790,2.950,0.000,2.500,1.216,0.849,0.212
26.880,1680,DRIVE,-7.711,-4.224,1.249,-9.380,-1.790,2.952,0.000,2.500,2.000,0.840,0.201
26.960,1685,DRIVE,-7.712,-4.227,1.270,-9.380,-1.790,2.953,0.000,2.500,2.000,0.839,0.202
27.040,1690,DRIVE,-7.713,-4.229,1.345,-9.380,-1.790,2.955,0.000,2.500,1.210,2.000,0.202
27.120,1695,DRIVE,-7.713,-4.231,1.476,-9.380,-1.790,2.956,0.250,1.177,2.000,2.000,0.203
27.200,1700,DRIVE,-7.713,-4.229,1.628,-9.380,-1.790,2.954,0.250,0.976,2.000,1.215,0.200
27.280,1705,DRIVE,-7.714,-4.220,1.777,-9.380,-1.790,2.946,0.250,0.778,1.328,2.000,0.201
27.360,1710,DRIVE,-7.718,-4.208,1.892,-9.380,-1.790,2.934,0.400,0.623,2.000,2.000,0.212
27.440,1715,DRIVE,-7.725,-4.191,1.998,-9.380,-1.790,2.916,0.400,0.478,2.000,2.000,0.219
27.520,1720,DRIVE,-7.736,-4.170,2.088,-9.380,-1.790,2.893,0.400,0.351,2.000,1.267,0.211
28.320,1770,DRIVE,-7.753,-4.133,-2.925,-9.380,-1.790,2.853,0.000,-2.500,2.000,2.000,0.200
28.400,1775,DRIVE,-7.753,-4.133,-2.715,-9.380,-1.790,2.853,0.000,-2.500,1.450,2.000,0.212
28.480,1780,DRIVE,-7.753,-4.133,-2.586,-9.380,-1.790,2.853,0.000,-2.500,2.000,1.489,0.210
28.560,1785,DRIVE,-7.753,-4.133,-2.532,-9.380,-1.790,2.853,0.000,-2.500,2.000,1.449,0.205
28.640,1790,DRIVE,-7.753,-4.133,-2.524,-9.380,-1.790,2.853,0.000,-2.500,1.735,1.448,0.205
28.720,1795,DRIVE,-7.753,-4.133,-2.562,-9.380,-1.790,2.853,0.000,-2.500,2.000,1.464,0.225
28.800,1800,DRIVE,-7.753,-4.133,-2.647,-9.380,-1.790,2.853,0.000,-2.500,2.000,2.000,0.225
28.880,1805,DRIVE,-7.753,-4.133,-2.784,-9.380,-1.790,2.853,0.000,-2.500,1.445,2.000,0.232
28.960,1810,DRIVE,-7.753,-4.133,-2.949,-9.380,-1.790,2.853,0.000,-2.500,2.000,2.000,0.201
29.040,1815,DRIVE,-7.753,-4.133,-3.125,-9.380,-1.790,2.853,0.000,-2.500,2.000,2.000,0.200
29.120,1820,DRIVE,-7.753,-4.133,2.978,-9.380,-1.790,2.852,0.250,-1.137,2.000,2.000,0.200
29.200,1825,DRIVE,-7.758,-4.132,2.805,-9.380,-1.790,2.849,0.250,-0.926,2.000,2.000,0.203
30.000,1875,DRIVE,-7.735,-4.193,1.298,-9.380,-1.790,2.912,0.000,2.500,1.206,2.000,0.213
30.080,1880,DRIVE,-7.737,-4.196,1.126,-9.380,-1.790,2.914,0.000,2.500,2.000,2.000,0.201
30.160,1885,DRIVE,-7.738,-4.199,1.025,-9.380,-1.790,2.915,0.000,2.500,2.000,0.225,0.201
30.240,1890,DRIVE,-7.740,-4.201,0.983,-9.380,-1.790,2.916,0.000,2.500,2.000,0.198,0.200
30.320,1895,DRIVE,-7.741,-4.204,0.988,-9.380,-1.790,2.917,0.000,2.500,2.000,0.203,0.206
30.400,1900,DRIVE,-7.743,-4.206,1.038,-9.380,-1.790,2.919,0.000,2.500,2.000,0.242,0.212
30.480,1905,DRIVE,-7.744,-4.209,1.138,-9.380,-1.790,2.920,0.000,2.500,2.000,2.000,0.211
30.560,1910,DRIVE,-7.745,-4.210,1.284,-9.380,-1.790,2.921,0.000,2.500,1.233,0.855,0.200
30.640,1915,DRIVE,-7.745,-4.209,1.453,-9.380,-1.790,2.920,0.250,1.098,2.000,2.000,0.216
30.720,1920,DRIVE,-7.745,-4.202,1.631,-9.380,-1.790,2.914,0.250,0.865,2.000,1.215,0.212
30.800,1925,DRIVE,-7.746,-4.192,1.772,-9.380,-1.790,2.905,0.400,0.668,1.327,2.000,0.201
30.880,1930,DRIVE,-7.750,-4.177,1.891,-9.380,-1.790,2.891,0.400,0.497,2.000,2.000,0.210
31.680,1980,DRIVE,-7.749,-4.148,-2.911,-9.380,-1.790,2.866,0.000,-2.500,1.482,2.000,0.201
31.760,1985,DRIVE,-7.749,-4.148,-2.690,-9.380,-1.790,2.866,0.000,-2.500,2.000,2.000,0.212
31.840,1990,DRIVE,-7.749,-4.148,-2.533,-9.380,-1.790,2.866,0.000,-2.500,1.738,1.444,0.201
31.920,1995,DRIVE,-7.749,-4.148,-2.455,-9.380,-1.790,2.866,0.000,-2.500,1.462,1.440,0.203
32.000,2000,DRIVE,-7.749,-4.148,-2.427,-9.380,-1.790,2.866,0.000,-2.500,1.511,1.455,0.227
32.080,2005,DRIVE,-7.749,-4.148,-2.447,-9.380,-1.790,2.866,0.000,-2.500,1.474,1.440,0.202
32.160,2010,DRIVE,-7.749,-4.148,-2.514,-9.380,-1.790,2.866,0.000,-2.500,1.772,1.442,0.210
32.240,2015,DRIVE,-7.749,-4.148,-2.625,-9.380,-1.790,2.866,0.000,-2.500,2.000,1.490,0.202
32.320,2020,DRIVE,-7.749,-4.148,-2.776,-9.380,-1.790,2.866,0.000,-2.500,1.440,2.000,0.210
32.400,2025,DRIVE,-7.749,-4.148,-2.940,-9.380,-1.790,2.866,0.000,-2.500,1.501,2.000,0.201
32.480,2030,DRIVE,-7.749,-4.148,-3.116,-9.380,-1.790,2.866,0.000,-2.500,2.000,2.000,0.205
32.560,2035,DRIVE,-7.749,-4.148,2.987,-9.380,-1.790,2.866,0.000,-2.500,2.000,2.000,0.210
33.360,2085,DRIVE,-7.695,-4.227,1.605,-9.380,-1.790,2.963,0.250,0.981,2.000,2.000,0.208
33.440,2090,DRIVE,-7.695,-4.232,1.430,-9.380,-1.790,2.967,0.250,1.212,2.000,2.000,0.212
33.520,2095,DRIVE,-7.696,-4.237,1.308,-9.380,-1.790,2.970,0.000,2.500,2.000,0.267,0.213
33.600,2100,DRIVE,-7.698,-4.241,1.246,-9.380,-1.790,2.973,0.000,2.500,2.000,0.193,0.231
33.680,2105,DRIVE,-7.699,-4.245,1.242,-9.380,-1.790,2.976,0.000,2.500,2.000,0.198,0.231
33.760,2110,DRIVE,-7.700,-4.250,1.291,-9.380,-1.790,2.978,0.000,2.500,2.000,0.199,0.217
33.840,2115,DRIVE,-7.701,-4.254,1.392,-9.380,-1.790,2.981,0.250,1.174,1.302,2.000,0.205
33.920,2120,DRIVE,-7.701,-4.253,1.511,-9.380,-1.790,2.981,0.250,1.014,2.000,2.000,0.200
34.000,2125,DRIVE,-7.702,-4.246,1.637,-9.380,-1.790,2.975,0.250,0.852,2.000,1.305,0.231
34.080,2130,DRIVE,-7.703,-4.234,1.752,-9.380,-1.790,2.964,0.250,0.706,2.000,2.000,0.208
34.160,2135,DRIVE,-7.707,-4.217,1.844,-9.380,-1.790,2.947,0.400,0.594,1.350,2.000,0.201
34.240,2140,DRIVE,-7.715,-4.195,1.932,-9.380,-1.790,2.925,0.400,0.489,2.000,2.000,0.220
35.120,2195,DRIVE,-7.753,-4.117,3.083,-9.380,-1.790,2.840,0.000,-2.500,2.000,2.000,0.212
35.200,2200,DRIVE,-7.753,-4.117,-3.021,-9.380,-1.790,2.840,0.000,-2.500,2.000,2.000,0.203
35.280,2205,DRIVE,-7.753,-4.117,-2.906,-9.380,-1.790,2.840,0.000,-2.500,1.499,2.000,0.210
35.360,2210,DRIVE,-7.753,-4.117,-2.855,-9.380,-1.790,2.840,0.000,-2.500,1.473,2.000,0.209
35.440,2215,DRIVE,-7.753,-4.117,-2.856,-9.380,-1.790,2.840,0.000,-2.500,1.473,2.000,0.200
35.520,2220,DRIVE,-7.753,-4.117,-2.911,-9.380,-1.790,2.840,0.000,-2.500,1.503,2.000,0.209
35.600,2225,DRIVE,-7.753,-4.117,-3.022,-9.380,-1.790,2.840,0.000,-2.500,2.000,2.000,0.201
35.680,2230,DRIVE,-7.753,-4.117,3.091,-9.380,-1.790,2.840,0.000,-2.500,2.000,2.000,0.200
35.760,2235,DRIVE,-7.754,-4.117,2.914,-9.380,-1.790,2.839,0.250,-1.059,2.000,2.000,0.201
35.840,2240,DRIVE,-7.761,-4.114,2.753,-9.380,-1.790,2.833,0.250,-0.850,2.000,2.000,0.212
35.920,2245,DRIVE,-7.770,-4.110,2.631,-9.380,-1.790,2.824,0.250,-0.687,2.000,2.000,0.205
36.000,2250,DRIVE,-7.782,-4.102,2.531,-9.380,-1.790,2.811,0.400,-0.556,2.000,2.000,0.214
36.800,2300,DRIVE,-7.793,-4.120,1.081,-9.380,-1.790,2.819,0.000,2.500,2.000,2.000,0.205
36.880,2305,DRIVE,-7.794,-4.120,0.916,-9.380,-1.790,2.819,0.000,2.500,0.866,0.239,0.212
36.960,2310,DRIVE,-7.794,-4.121,0.815,-9.380,-1.790,2.819,0.000,2.500,0.845,0.190,0.201
37.040,2315,DRIVE,-7.794,-4.121,0.760,-9.380,-1.790,2.819,0.000,2.500,2.000,0.186,0.210
37.120,2320,DRIVE,-7.795,-4.122,0.756,-9.380,-1.790,2.819,0.000,2.500,2.000,0.188,0.216
37.200,2325,DRIVE,-7.795,-4.122,0.803,-9.380,-1.790,2.820,0.000,2.500,2.000,0.187,0.201
37.280,2330,DRIVE,-7.796,-4.123,0.897,-9.380,-1.790,2.820,0.000,2.500,0.826,0.231,0.205
37.360,2335,DRIVE,-7.796,-4.123,1.029,-9.380,-1.790,2.820,0.000,2.500,2.000,1.523,0.210
37.440,2340,DRIVE,-7.796,-4.123,1.179,-9.380,-1.790,2.820,0.000,2.500,2.000,0.840,0.202
37.520,2345,DRIVE,-7.796,-4.123,1.341,-9.380,-1.790,2.820,0.000,2.500,2.000,2.000,0.210
37.600,2350,DRIVE,-7.796,-4.121,1.515,-9.380,-1.790,2.819,0.250,1.104,2.000,2.000,0.212
37.680,2355,DRIVE,-7.796,-4.114,1.694,-9.380,-1.790,2.812,0.250,0.858,2.000,2.000,0.201
38.480,2405,DRIVE,-7.741,-4.147,3.138,-9.380,-1.790,2.871,0.000,-2.500,2.000,2.000,0.218
38.560,2410,DRIVE,-7.738,-4.147,-2.974,-9.380,-1.790,2.872,0.000,-2.500,1.536,2.000,0.212
38.640,2415,DRIVE,-7.735,-4.146,-2.864,-9.380,-1.790,2.873,0.000,-2.500,1.471,2.000,0.205
38.720,2420,DRIVE,-7.732,-4.145,-2.816,-9.380,-1.790,2.874,0.000,-2.500,1.469,2.000,0.200
38.800,2425,DRIVE,-7.729,-4.144,-2.823,-9.380,-1.790,2.875,0.000,-2.500,1.473,2.000,0.216
38.880,2430,DRIVE,-7.726,-4.143,-2.883,-9.380,-1.790,2.876,0.000,-2.500,1.484,2.000,0.210
38.960,2435,DRIVE,-7.722,-4.142,-2.999,-9.380,-1.790,2.878,0.000,-2.500,2.000,2.000,0.214
39.040,2440,DRIVE,-7.721,-4.142,3.119,-9.380,-1.790,2.879,0.000,-2.500,2.000,2.000,0.212
39.120,2445,DRIVE,-7.721,-4.142,2.941,-9.380,-1.790,2.878,0.250,-1.190,2.000,2.000,0.212
39.200,2450,DRIVE,-7.726,-4.141,2.773,-9.380,-1.790,2.874,0.250,-0.973,2.000,2.000,0.216
39.280,2455,DRIVE,-7.734,-4.136,2.637,-9.380,-1.790,2.866,0.250,-0.791,2.000,2.000,0.201
39.360,2460,DRIVE,-7.745,-4.130,2.533,-9.380,-1.790,2.855,0.400,-0.652,2.000,2.000,0.210
40.160,2510,DRIVE,-7.763,-4.141,1.106,-9.380,-1.790,2.854,0.000,2.500,2.000,0.257,0.200
40.240,2515,DRIVE,-7.763,-4.142,0.919,-9.380,-1.790,2.854,0.000,2.500,0.858,0.193,0.210
40.320,2520,DRIVE,-7.763,-4.142,0.796,-9.380,-1.790,2.854,0.000,2.500,2.000,0.224,0.200
40.400,2525,DRIVE,-7.764,-4.142,0.720,-9.380,-1.790,2.854,0.000,2.500,1.497,2.000,0.204
40.480,2530,DRIVE,-7.764,-4.143,0.695,-9.380,-1.790,2.854,0.000,2.500,1.547,1.275,0.217
40.560,2535,DRIVE,-7.764,-4.143,0.719,-9.380,-1.790,2.854,0.000,2.500,1.499,2.000,0.220
40.640,2540,DRIVE,-7.765,-4.143,0.794,-9.380,-1.790,2.854,0.000,2.500,2.000,0.226,0.209
40.720,2545,DRIVE,-7.765,-4.144,0.916,-9.380,-1.790,2.854,0.000,2.500,0.862,0.198,0.200
40.800,2550,DRIVE,-7.765,-4.144,1.059,-9.380,-1.790,2.855,0.000,2.500,2.000,0.204,0.227
40.880,2555,DRIVE,-7.765,-4.144,1.212,-9.380,-1.790,2.855,0.000,2.500,2.000,0.871,0.204
40.960,2560,DRIVE,-7.765,-4.144,1.376,-9.380,-1.790,2.855,0.000,2.500,2.000,2.000,0.200
41.040,2565,DRIVE,-7.765,-4.142,1.553,-9.380,-1.790,2.853,0.250,1.012,2.000,2.000,0.212
41.840,2615,DRIVE,-7.708,-4.177,3.089,-9.380,-1.790,2.914,0.000,-2.500,2.000,2.000,0.204
41.920,2620,DRIVE,-7.705,-4.177,-2.998,-9.380,-1.790,2.916,0.000,-2.500,1.536,2.000,0.224
42.000,2625,DRIVE,-7.702,-4.176,-2.860,-9.380,-1.790,2.917,0.000,-2.500,1.482,2.000,0.208
42.080,2630,DRIVE,-7.699,-4.175,-2.785,-9.380,-1.790,2.918,0.000,-2.500,2.000,2.000,0.201
42.160,2635,DRIVE,-7.697,-4.174,-2.770,-9.380,-1.790,2.919,0.000,-2.500,2.000,2.000,0.202
42.240,2640,DRIVE,-7.694,-4.173,-2.806,-9.380,-1.790,2.919,0.000,-2.500,1.517,2.000,0.209
42.320,2645,DRIVE,-7.691,-4.172,-2.895,-9.380,-1.790,2.920,0.000,-2.500,1.500,2.000,0.212
42.400,2650,DRIVE,-7.688,-4.172,-3.039,-9.380,-1.790,2.921,0.000,-2.500,2.000,2.000,0.206
42.480,2655,DRIVE,-7.688,-4.172,3.065,-9.380,-1.790,2.922,0.250,-1.226,2.000,2.000,0.201
42.560,2660,DRIVE,-7.692,-4.171,2.885,-9.380,-1.790,2.919,0.250,-1.001,2.000,2.000,0.200
42.640,2665,DRIVE,-7.700,-4.168,2.734,-9.380,-1.790,2.912,0.250,-0.802,2.000,2.000,0.201
42.720,2670,DRIVE,-7.710,-4.163,2.623,-9.380,-1.790,2.901,0.400,-0.653,2.000,2.000,0.217
43.600,2725,DRIVE,-7.737,-4.165,1.025,-9.380,-1.790,2.888,0.000,2.500,0.883,0.218,0.219
43.680,2730,DRIVE,-7.737,-4.165,0.868,-9.380,-1.790,2.888,0.000,2.500,2.000,2.000,0.222
43.760,2735,DRIVE,-7.737,-4.165,0.770,-9.380,-1.790,2.888,0.000,2.500,0.193,2.000,0.243
43.840,2740,DRIVE,-7.737,-4.165,0.721,-9.380,-1.790,2.888,0.000,2.500,0.194,1.219,0.231
43.920,2745,DRIVE,-7.737,-4.165,0.722,-9.380,-1.790,2.888,0.000,2.500,0.194,1.221,0.217
44.000,2750,DRIVE,-7.737,-4.165,0.773,-9.380,-1.790,2.888,0.000,2.500,0.196,2.000,0.205
44.080,2755,DRIVE,-7.737,-4.165,0.875,-9.380,-1.790,2.888,0.000,2.500,2.000,2.000,0.200
44.160,2760,DRIVE,-7.737,-4.165,1.010,-9.380,-1.790,2.888,0.000,2.500,0.886,0.222,0.236
44.240,2765,DRIVE,-7.737,-4.165,1.160,-9.380,-1.790,2.888,0.000,2.500,2.000,0.200,0.209
44.320,2770,DRIVE,-7.737,-4.165,1.320,-9.380,-1.790,2.888,0.000,2.500,2.000,0.889,0.200
44.400,2775,DRIVE,-7.737,-4.164,1.492,-9.380,-1.790,2.887,0.250,1.230,2.000,2.000,0.231
44.480,2780,DRIVE,-7.737,-4.158,1.675,-9.380,-1.790,2.882,0.250,0.977,2.000,1.281,0.202
45.280,2830,DRIVE,-7.682,-4.191,-3.037,-9.380,-1.790,2.941,0.000,-2.500,1.576,2.000,0.222
45.360,2835,DRIVE,-7.680,-4.190,-2.868,-9.380,-1.790,2.942,0.000,-2.500,1.510,2.000,0.223
45.440,2840,DRIVE,-7.677,-4.190,-2.764,-9.380,-1.790,2.942,0.000,-2.500,2.000,2.000,0.232
45.520,2845,DRIVE,-7.675,-4.188,-2.725,-9.380,-1.790,2.943,0.000,-2.500,2.000,1.560,0.235
45.600,2850,DRIVE,-7.672,-4.187,-2.737,-9.380,-1.790,2.943,0.000,-2.500,2.000,1.581,0.233
45.680,2855,DRIVE,-7.670,-4.186,-2.799,-9.380,-1.790,2.944,0.000,-2.500,2.000,2.000,0.233
45.760,2860,DRIVE,-7.667,-4.186,-2.916,-9.380,-1.790,2.945,0.000,-2.500,1.522,2.000,0.230
45.840,2865,DRIVE,-7.666,-4.186,-3.081,-9.380,-1.790,2.945,0.000,-2.500,2.000,2.000,0.230
45.920,2870,DRIVE,-7.666,-4.186,3.021,-9.380,-1.790,2.945,0.000,-2.500,2.000,2.000,0.220
46.000,2875,DRIVE,-7.669,-4.185,2.848,-9.380,-1.790,2.943,0.250,-1.029,2.000,2.000,0.216
46.080,2880,DRIVE,-7.676,-4.182,2.696,-9.380,-1.790,2.937,0.250,-0.828,2.000,2.000,0.209
46.160,2885,DRIVE,-7.686,-4.176,2.582,-9.380,-1.790,2.927,0.400,-0.675,2.000,2.000,0.208
46.960,2935,DRIVE,-7.684,-4.216,1.226,-9.380,-1.790,2.960,0.000,2.500,2.000,2.000,0.219
47.040,2940,DRIVE,-7.685,-4.218,1.055,-9.380,-1.790,2.961,0.000,2.500,0.238,2.000,0.220
47.120,2945,DRIVE,-7.687,-4.220,0.954,-9.380,-1.790,2.962,0.000,2.500,0.243,2.000,0.225
47.200,2950,DRIVE,-7.688,-4.222,0.909,-9.380,-1.790,2.963,0.000,2.500,0.248,2.000,0.229
47.280,2955,DRIVE,-7.690,-4.224,0.910,-9.380,-1.790,2.963,0.000,2.500,0.251,2.000,0.233
47.360,2960,DRIVE,-7.691,-4.226,0.956,-9.380,-1.790,2.964,0.000,2.500,0.251,2.000,0.234
47.440,2965,DRIVE,-7.693,-4.228,1.048,-9.380,-1.790,2.965,0.000,2.500,0.252,2.000,0.237
